source,sha256original,benign,sha256,family,malware,qtdvendor,apidetected,paramdetected,tracedetected,identical,similar,new,deleted,similarity
repack,4FBA427FE28CF6245A44439825379430894305C78613DCE09610739C74D60B46,True,97C703985F7004E2E3ABA8D2830D8485D03E93CFD29338BE642314B1496D5407,None,False,1,False,False,False,7697,17,17,19,0.9956021213297116
repack,4FCD87EF73C783D2906CFC079979B82F1E7F80A931CFFB44C417468839C47E0B,True,4DD8FD5CD98D53FD65127A08AC5238673A5E8341A36E4EE08346E7F85002A4C7,None,False,0,False,False,False,832,1,9,22,0.9881235154394299
repack,4FD060F6463CA54A959360FE1F250B5AC8B6B037F5C1EFAD9F677E5E4C27B7D0,True,4CA67A319ADEB0F203C98B5273F835562CBD96506857DC8557C6105F7D0B95A4,dowgin,True,27,True,False,False,773,8,1072,0,0.9897567221510883
repack,4AD2BC8AEF22E28214AAA2D2D5CE86317E17D2058E382294483C4172BF732D7D,True,005C6247AF5F5B36DB5CDE1267958C038BF0BC6D8F1D14BADBB65CFF7F34E762,cauly,True,9,False,False,False,15241,15,13,18,0.9981662191368131
repack,DA547387D465C31750114BAD8A4555675859007F6AAC2D04930D81CB675ED361,True,7469B6244F45A3976DCB7AEA859F582DE6488A4F944AA3C529C09D0A4D3B0FFB,None,False,0,False,False,False,466,2,0,0,0.9957264957264957
repack,51AE1AAD1568CD89FAE8E537596F90833E74D8660392816F839EE483E2A03C7A,True,394346063AFED80C312EBD88FDDC368A73EDB11646AA9E91BF2ABF683EE56DAD,None,False,0,False,False,False,431,3,0,2,0.9930875576036866
repack,51B6F2379B81A90651DBD55D502088CD2BDE37521EDC54B36CB35D2C27235627,True,AFFE43BEEEF70AA8D001FCB2A82C425CF9E21ECEAE7426E09D0B388BE2F99084,None,False,0,False,False,False,5414,2,10,10,0.997788426096572
repack,F69D8F54797273F9B937534D995B3FC976DECF716BF93D27411828A41387BBFA,True,0E5738D957E873C932936656DF891D03AD10BDEFA3B9FBCCAAF1DF7AE4EE0B4B,gappusin,True,21,False,False,False,6108,1,1,10,0.9996726677577742
repack,46259A574CD86C4679E73384ED1C3EEB95F05DCC9368EEE3D0BAE4A6D2D58FAE,True,F621A84F3A465EC9FB187E8B41FCB740C1F695E423D7845512E85B7D19F1E944,None,False,1,False,False,False,433,1,1,6,0.9954022988505747
repack,88222C783FEF1AC13A507B8051ADEEAB8F4E7E35B9E0D0D7799AEFA61CD0F46E,True,F86BB900961E819550579963F45E720E9B754A913B9046F118ED4229A62076F6,None,False,0,False,False,False,868,2,0,0,0.9977011494252873
repack,7839602FC812CB5B3773E772E4B23FBA6AA6902EC3A39370985E10F0CD80A247,True,CABBC22A14629FE367111B39CD751BFE1A01850993EB11506CA34B7CEB863A73,None,False,0,False,False,False,1944,0,0,59,1.0
repack,182DF4170F23B8F5E2F1138F7FDE8FC5E0BC219FAC0FFE75C5AAD61380203817,True,B30A8B25E0233ED65D91A9384010AB002BE99E437D21338C84F86D909919EDAC,None,False,1,False,False,False,7752,97,106,205,0.9744814582023884
repack,5224349CF7B80EFC61370DCAA2A262A4A85C340AAC0BCA869965AC728C41D54C,True,52642C2895C9EDA4AD2C5B278A7A8906050B07C9EC11C06CC15B7AE6AE11466C,appflood,True,6,True,False,False,0,0,1243,0,0
repack,5792375782FDDFF6E7BA9B98D3EC34C8701273DB292A8D8882473325E2226C72,True,45CC77FCC13362D51C0A27647C234D3398F0F6596AE0CC47C2B80AC372F1DE7B,None,False,0,False,False,False,8025,10,19,14,0.997018263138278
repack,52245CB12171A8E0985215075EA2680E8355E3DF2491D659AB49A12B0EA58581,True,0B608218C2775397DE66896DA940DF73C0BBAF362C6C5E17D7394672B97598DE,gappusin,True,18,True,False,False,0,0,311,302,0.0
repack,E9EAFE9CE28C0DBAFB5CA2F8F1B54C8887E36ABEC1D6EA63B8E8CFA2AE2DE5F4,True,87983F6EC5D5350D1E97B01B363D9DA903BC9F3CD666A581C4240DE996F91349,gappusin,True,19,False,False,False,64,2,6,15,0.8888888888888888
repack,248D7BA450785AEDFFB84FA4A1535A8EF1D5F63F50499AE71C7FFE0CDDE778F6,True,509DF84C56185A442968071D9752F2582DEAC730E43E66705ED700835D4FC0AD,None,False,0,False,False,False,1395,3,0,0,0.9978540772532188
repack,D178AA7FC82311AF6536ECD7872FAEC9C1111E233EF25798F1E157F375862FCC,True,6E6A760266523E5A089E9E46A2185F9BF6E990885C7B14C6081D8441CD6880A6,None,False,0,False,False,False,371,3,0,2,0.9919786096256684
repack,52B0BECEFABF06BCB8D4A5DD09D73AC2D52BDF8A3EA2205D4FBB94516EC9417C,True,76D602B0BE59B68186E8EE3F77D8ED7D76132279D8F5BFB8C473B19DBB0D2134,None,False,0,False,False,False,2760,122,225,249,0.8883167042162858
repack,52F48793380300428955E813D9DB0FB3CF69EBC89E47B960767AF92144445722,True,CAEA1437B9CD35D90B141FBB260B3A4C8590C7CB040C6EAA273FDB36950549FD,None,False,0,False,False,False,5955,0,19,19,0.9968195513893539
repack,530051E627B225FC85344ED1C65FD695A2EFA938EC1AE51FCF57AF6B384969F5,True,745E73AABE80E2E5C187E5653A04C9E0039AC3CE7A8494BC0147169DFAD5979C,kuguo,True,3,True,False,True,3434,1,994,4,0.9985460889793545
repack,FF8A04671F1DEB0045544B0A85A7E4DB1F27E193C1E0100639FC56975AF123E4,True,FBEA305CA07B9C469E951AEF80986606C16AC6D4C9BF96AC3AE79C7922361732,None,False,0,False,False,False,13983,413,158,267,0.9607667995052906
repack,0C6C57CCFEDE30D9BAFA2DDCAD74D34CB4ADB51F706964A7B25A766061D396BA,True,512A6A684286669425208E79B7E6A73C6E49D4E244F8EDE1169699BFECF02F0D,gappusin,True,28,False,False,False,6728,2,0,3,0.999702823179792
repack,534FF9F6F937D32D1C361A7BCE597181C1A3DDE07FE10C96434FC89C1C2FC12F,True,98AA24ED2C1584096C7CA45FE0C3409DC1C0745A5AAC9E0FBC83AD4CE5915D9A,dnotua,True,23,True,False,False,4650,73,389,310,0.9239022451818001
repack,53529BDFF2E49CC1F100FB98835F9DCAD5122CCD326349A35ACD8CB789215D43,True,A4C1EE4A3630BB282512CF668103FFB7DC58449B8A6B46CBEBC047DE52C030AF,None,False,0,False,False,False,1600,0,440,446,0.7843137254901961
repack,7D93FFA53F5F03247E61CB0D816AEF4B949B8BB294C1DBDDBD383EED6D23A97A,True,3E97EB6838A7AB85974EAC8EF40530511196AA99AB21717AA1B6876FEC5B250B,None,False,1,False,False,False,2969,6,0,484,0.9979831932773109
repack,E1CC1E0DD6D9043029AA40C21266E86D2D307014C05118AD6BD094A755D09FF3,True,80A62339BB2E2A2D6497D7F451B4580A7AD41BA117FB3D42C63A446C8CB37799,None,False,0,False,False,False,2329,4,17,17,0.9910638297872341
repack,DC2839B99397C572CFA680B5E9BDA56E2511A9FD1892D04D85363DC4742C868A,True,2D373B26C6A87E9D2BAD7C7938DF1C86E8DC26218AF51F3A8C79E020471AEB46,gappusin,True,11,False,False,False,1121,1,4,6,0.9955595026642984
repack,88222C783FEF1AC13A507B8051ADEEAB8F4E7E35B9E0D0D7799AEFA61CD0F46E,True,54F2DE0DBD33251B41395A21EFC1CA0D8A8FC521A3593605585969B902F1C845,None,False,0,False,False,False,868,2,0,0,0.9977011494252873
repack,54389B4FD26C90B45CFDA5580609AD82A70C73F4F55FF711806A76B70609951B,True,CA7EB0B637B25EF9A4E6634F0385D54FC738B155DDEF40EA49EB80D961DF0A32,None,True,3,True,False,False,662,106,32,8,0.8530927835051546
repack,48175C0A8EB9F3E1C76A42B9EC7D0AD2BAC8BBF5C6E682F6FEF2712B8429F74D,True,85AC1E78E226A5EB00F4B95A7A075BF4B80F039F3E8AD380631B046605627ADE,None,True,2,False,False,False,2947,2,0,0,0.9993218040013564
repack,F6273DD8829387914ADA5A92F6D5B2B4973CB6DA3E16CE81D8868FCAB5BCFFEE,True,D3B18F346F96DCA347F7019C30E3C3F99B8AE06669A7696C0709D4516B91AF57,inmobi,True,3,False,False,False,4690,63,43,30,0.9805561363161196
repack,17D7BD6B36762458AE8B9FC865FB33FCEBC7780951EE1A555891E08EDB3C53C3,True,10EAEAEC5A93F55CDA209D9C2DD9240B147BEEC005626E2B670EBD4EB1B3C981,gappusin,True,21,False,False,False,411,3,10,1,0.9903614457831326
repack,E4117A3E60BA2DFC7759333B61D7F8D4856E338CAF42BC8D657744456D4E5DCE,True,F3A8A0434EC96B07326BC2B0DCF5AD31DBF7EC0236468A0A8B22419AC1E90CC3,None,False,0,False,False,False,699,7,10,10,0.9762569832402235
repack,551C89FAF19D6803AD89FDAC39FBA01167EFADC80F916CE7E8A498A7B8676C64,True,16EFEF3FC40DF50166B4744FCCD4C3345659AE6065DA4ECBB58FE9BBDF7D6501,None,False,0,False,False,False,5060,0,265,252,0.9525602409638554
repack,C69892AFF771481B579E2B220C8C31818FC5CD8ED4E0AA74DBF023AF7F836169,True,0BEC7288F87943795B10B6653762F03301867EAAD90EBD5EDB5A74ED49075BE7,gappusin,True,11,False,False,False,2033,70,199,199,0.8831450912250217
repack,552CCC24317743D29E6BB985D7EA7E87F7F86D6E1124B00012204A745F544256,True,BA1D7BBE3E85E88EC862D900D0DEBE5F6A2CCCF29B7C210484987300B962403B,None,False,0,False,True,False,1896,259,439,306,0.7704185290532304
repack,037A8F318FFFAF746624F95260B9036D9E6EB1CDBDC8B1F7E9A9D425914D6342,True,8F33E41BB996EC6F2F8341C2182B33EC79004B4EC8B4DFE7CD678423BCF4B82C,None,False,1,False,False,False,421,33,12,14,0.9034334763948498
repack,55E0A3420655466A4C4866603D171D9F3D2A5C57E45FBEE13156EBADCC564725,True,0A05A27665BA07A4163E112446B2DDA0516ECCDB43FC75E9CCFF2062DDBCB82A,None,False,1,False,False,False,1940,1,8,8,0.995382247306311
repack,561BBDD06FA30447712C7DBFCF200CA0FEE7FCCFFC5E649A4D4D719FAE51CD52,True,7C13711568D507F6C470737523FFF8B0572B1D476766837B1E2B6E4193E641EA,None,False,0,False,False,False,4341,19,39,47,0.9868151852693794
repack,546E55F30BFFFCA8D948A5727E4379660AF85C6666F581B0F5001A1548A33569,True,DB7D93941CEA1CDBF96122FD1187DA338DFCD48B5ADDFC3103B61F2655CE24C8,None,True,2,False,False,False,7626,102,461,293,0.950754270041142
repack,4AD2BC8AEF22E28214AAA2D2D5CE86317E17D2058E382294483C4172BF732D7D,True,BE855F33AF2251C04739A016531B658E2DBC3FA35A58D7C3074149D5AE06AA53,cauly,True,7,False,False,False,15248,13,13,13,0.9982977609008773
repack,564628B403FD0AA69C338A37350760E285D343FEFCFE8D08F0FBE3A8EAC8A917,True,893D51E8F7751D9250E7BD32D5749ADC37D4C34D4D24DA243FDF71962147C327,revmob,True,12,True,False,False,694,71,565,24,0.8795944233206591
repack,5657806BE1A0244B14779D0E3B8D9549C1C4C3D5D8360143C52C0345213C6D5A,True,E1EF6607851F04415FBECEEF3AC3DBBD01D085D50DC0FD0A44F144A63C814368,None,False,0,False,False,False,11394,252,847,702,0.922740524781341
repack,2E3E3A3BDE2D28A5F04B44035F9BDA06F9CCA03B70D0A0CAD2DE09E14C1156B9,True,F7C93DA99B929498185D702E556C7A60B369123BE5D6C115987520FF716F2354,gappusin,True,13,False,False,False,2645,2,0,0,0.9992444276539478
repack,2BB657BE0B0C16BF2D7D620616B4E9C5036626FEA587CD9CA0DE33EAF72743D2,True,4A8387BEF9E27B1E477E6D0B4807F0281694270F17F617A640EB0624D6E2527A,None,False,1,False,False,False,2923,20,13,11,0.9895057549085985
repack,DD784B3BCB11B238B85000F7E5D99B6CC8AF7B4BDF5370B6C944EFFDC3F6A60E,True,4F7CAF66C4A76ACC7D2DBCE9774C6779507909B1050496D34C13D5FEC6C25181,gappusin,True,24,False,False,False,250,1,1,6,0.9920634920634921
repack,765A6020D092CFE28D9AEF526D599F41B44F1B137392C6FCA86150ADF9C60E73,True,E8092DE8B0EB8881031F754EE5A065D232B57B357E88FEDF003F7FC15715347E,None,False,0,True,False,False,375,1,2172,0,0.9973404255319149
repack,56CBAFA49A82247CA7B0A70301E6D65DCC8BCB66852EA699028524CA904CCCAC,True,A1AC8C31F77545184592886E8F5768F87C9C15B7B9727C83DE2338656043F342,None,True,2,False,False,False,8973,166,10,13,0.9807629249098262
repack,56F5B65BAF32D7F0352A99481633B3099543A2885365190ECC311735B0A167AA,True,122F91F44B49D874B2AFE78BC4ADFED67ECEBC7A597D16F73118726B2C3B55A4,None,False,1,False,False,False,1911,37,45,110,0.9588559959859508
repack,571279810C38556474F9B4AD2FDDA925319FB3B57287465EEEA9905EE34A21E3,True,80D4CC1BE912BE5800BA3568C7CEA6A7FFC9F30BB2E74125AEFF9C1F0DABBED2,None,False,1,False,False,False,3485,28,16,16,0.9875318787191839
repack,248D7BA450785AEDFFB84FA4A1535A8EF1D5F63F50499AE71C7FFE0CDDE778F6,True,4BC3D923D3F6C0D9966366A255208E758F9773280E163EA57C0AEE0645312961,None,False,0,False,False,False,1395,3,0,0,0.9978540772532188
repack,FCC39B4910B082A9CDE85F660AE27DEE2E858B959BFFA4592E90C6D554FB54B7,True,7D61CB8864AEEB565976C972F57210F8A399CCC922BF91EFABEA1C5CC197CB3E,None,True,2,False,False,False,5678,162,104,292,0.9552489905787349
repack,F45C64E8427A514B220921284440DBC1DACEB4F8B5CC4FB0C2CDA6148C81CC19,True,6A29A39F922DF35CB3A1B59CF387D2A5666E5F5B2E2C0A827D4E6C6581BFB42C,None,False,0,True,False,False,3017,1,372,0,0.9996686547382373
repack,57C8C0A5E76C6742B1A5863C864F5D6CCEC046FFDC51A8C2A8D67EAB9F43B207,True,8A6F9FFB64B0954C355DE65C6ADD0FB61697B815A554F7FA5F82383F61B7CFCC,None,False,1,False,False,False,2292,58,178,158,0.9138755980861244
repack,57D2BB0BD4D4BD6D111F18A6815E02048748E7285480A0BAEF470AC0775F6012,True,FBEB49987075F4304A9CEB63973A497A1B57F28D86A77C450FF43F417379581C,None,False,1,False,False,False,2589,33,89,16,0.9814253222137983
repack,57FD769B33932FEA8068EA80D2180ABDE2E25713CAB5975AA3C02BDADC3F8882,True,556DEAB720E0D1726A7C434236421B7F894BB49582197E959A4D96E5F624B907,adwo,True,15,True,False,False,1202,2,0,0,0.9983388704318937
repack,24A20CB12DCAD95D484D0740FB3D2B67F31BDE1242FEC499A42ADBAEBDD118CD,True,662D0901AFE3C6DBE5E93ADBEE5DDAA5AE4B3F3293114040F7F083D8EF5F535E,None,True,4,False,False,False,4986,207,280,152,0.9328344246959775
repack,4443A00DF7AB7B6D0ADB71B396A2FB465EC43F08A7CA4287C94BC3311D4CEE76,True,499BA22522C45D2659E032FCACB662C982BEAC2271DF75037731CE9E073FD3F8,None,True,3,True,False,False,729,9,506,0,0.9878048780487805
repack,580A48993803C45042208709AC6211EC9561122A698DA562C243EDB5E4DD0F33,True,8D9B7D6A8429465B8BD656561602C60282F16B3EDAF7F65458E44A72591272EB,None,False,0,True,False,False,742,91,98,69,0.8226164079822617
repack,248D7BA450785AEDFFB84FA4A1535A8EF1D5F63F50499AE71C7FFE0CDDE778F6,True,A2E62D268D0AC4B8FECD83F5FEF27236967476C266E0A806A27338F4CF5D0404,None,False,0,False,False,False,1395,3,0,0,0.9978540772532188
repack,583AB983641603F1FEBD69596C82C1C5D42DC97406C2FE7ADD08C55A6088662B,True,83CDF975AC6A019945607B1FC951E17E157B72FC568B4E427FDF4931BD04BE62,None,True,2,False,False,False,2527,1,979,550,0.8209876543209876
repack,EAC4E4B0B1E4678250E3FA0F458E41243A9CFA8B918551A97B21415C645A829B,True,4E75B49CA65688D96B419CF0953959DF9A5359BE36A1B45BAE6871C653A928A0,None,False,0,False,False,False,481,4,6,6,0.9796334012219959
repack,0C6C57CCFEDE30D9BAFA2DDCAD74D34CB4ADB51F706964A7B25A766061D396BA,True,F0081C7BD6E6A71C1550EDA2610CD49EEC7E8822EDF1085494E19F58C0938BEB,gappusin,True,23,False,False,False,6728,2,0,3,0.999702823179792
repack,592A65AF425958F5CC20DB53DFADB37C78AD9809287FFA220D8693957BF8A933,True,731EB94DD647D93EA9FBEC2F8DB96A1EBD1A865102493CC10EA1C5B76B39006D,None,False,0,False,False,False,3876,4,0,0,0.9989690721649485
repack,248D7BA450785AEDFFB84FA4A1535A8EF1D5F63F50499AE71C7FFE0CDDE778F6,True,8EF5E0A5055D553A51A075D11C8E803117FE422F666BF8DA8D01652CEFA48593,None,False,0,False,False,False,1395,3,0,0,0.9978540772532188
repack,594C23247589C23BC0FC0B5542E9D38ECE471F5B88779448D4E2B8547A2F6D70,True,1C5BEBDB7A18A98180C9962080AA33D0BBD808A9741EFD4BBBCFBEA182EA9F73,None,False,1,False,False,False,507,10,13,11,0.9602272727272727
repack,59879155633B1D475452FEFED6879D0588BCF9B22A258BC9B7DCB8B344A2F961,True,723C231BA7A6BEA960ECD78063DB5A32834E96DF7B10D1956CD208B1BFAFD4FA,gappusin,True,19,False,False,False,228,2,1,10,0.987012987012987
repack,59B1DAF33D2C916F3BB80ED23C83D6B84B3A86AB8D4F292DC40F2F15AC07AAA7,True,21EC0932ABEE375FA2B7C0A8B14F1767FE2486E934C4C196FAF99FE0245D9128,None,False,0,False,False,False,888,0,21,21,0.976897689768977
repack,46259A574CD86C4679E73384ED1C3EEB95F05DCC9368EEE3D0BAE4A6D2D58FAE,True,98BABB474248B637A4590B099CF9E2BB7233A318999154B599277E60E6354B85,None,False,1,False,False,False,433,1,1,6,0.9954022988505747
repack,C69892AFF771481B579E2B220C8C31818FC5CD8ED4E0AA74DBF023AF7F836169,True,149654C2BD9789342916BD3BE6CEE1B554A3BA339DD5F60B94CC929D13D669FA,gappusin,True,15,False,False,False,2035,68,199,199,0.8840139009556907
repack,59CBC6DB7D3E50FAB3C0C5AFCFA11FB8917EB62CACEDEE66FE6959274E01D996,True,F83F212AF088AFBAB0059B64F288792995A077449AEE6CDFA110A6DA523808F7,None,False,0,False,False,False,888,0,21,21,0.976897689768977
repack,CCD63A5DA692CD7EBE85AA8E3A70CF86FC2779CE49E9DE40957A7254424320F0,True,02ECC8C78BEA3440D2F3F51113BAE16A06B5C478FAF8915B0BFB053ABCA4A896,gappusin,True,26,False,False,False,17,1,1,6,0.8947368421052632
repack,5A3E83EAB56E25E2823F4C6A1B88ECF43607E38BACD7535507CBA5A7B3D7EBF7,True,67B9FE70D41CE345119E5DA887A0BEA1FFE981BB5D154B56BCA589259ED1D522,revmob,True,8,True,False,False,685,0,537,0,1.0
repack,C69892AFF771481B579E2B220C8C31818FC5CD8ED4E0AA74DBF023AF7F836169,True,E5D71699E74614AD479A9E62595B4D699CFC184D2BCD2BA897F8F37739CA5222,gappusin,True,13,True,False,True,2035,68,199,199,0.8840139009556907
repack,5AB554BDDBF52C298253E9C35DF1EC9DA7283AE32DDB1C7AE04F6644CB64FF60,True,D9DCE2ADCF1EA29A5136DD9780061EDF1ED379F068B6B29EA0CFA9458A57841C,None,False,0,False,False,False,888,0,21,21,0.976897689768977
repack,680F956D0B4042102ED4CBE564198EA5761A1BAD5C89B9BF53FA1265E2BAFD43,True,AC6F1D167CEFE29344CE0AED1F56FF99CD15D8740E9A099F02E5B4AEC389655D,None,False,0,True,False,False,6921,59,31,30,0.9873038516405136
repack,5B226CB4DCD46E7C71326E9F7C20BE773DC19BC3AFDC9B7783F8DAE9E98DDAE7,True,63DAF6CE0D3F7A078B92311C697334D43980E1F9885DBEAEB9304F0BE6020175,None,False,1,False,False,False,4393,3,0,5,0.9993175614194723
repack,248D7BA450785AEDFFB84FA4A1535A8EF1D5F63F50499AE71C7FFE0CDDE778F6,True,8686194704F0BF84DB0DB8CC7A84EDF10B87C1B01683B580ECA7B900FD8BB503,None,False,0,False,False,False,1395,3,0,0,0.9978540772532188
repack,5B3452306A82EA4E633822F639571AF93B25E557838EF880A0DCFD56E91C8059,True,9D83EE38DE3AF32EAF184B857F3C9DD1A22948BCDB0F55A2F2AC9D5EC86502FA,None,False,0,False,False,False,3117,17,307,16,0.9895238095238095
repack,5B5870B13A9D5175652EC2D1C822E1D3CF5A1A2E9BF4C9DB2C619249CB587D8D,True,243D05D869DBE62219FFD3554E0E0B621ABA0CC525294DB3D465F0DB607F4FC7,None,False,0,False,False,False,558,6,46,82,0.9147540983606557
repack,889200B2698D1D27EC67E1518FD3CDE56D7EF4F47CE7C78CC0F709FD64C88FE5,True,F2CC49900E37946556C906D2A4625F53C2C6B173A0B7D489A11EAFC32F9F386D,airpush,True,17,True,False,False,2782,0,892,7,0.9974901398350663
repack,5B5C01EE5835E4BCCC7CA2CDE28A36C73C37F78956A178FD46F63F2D29932E5E,True,EF81C1C17B36202CA4F72E804E51A1B004D4006E18CC69D41A49F03CEE17F85A,None,False,0,True,False,False,376,0,252,28,0.9306930693069307
repack,5B6AE900B118F1D9CD3CA4083D4FD7C717B61BF0EEAC70E2B92A18E4CBB9ECF1,True,4E3EA2D183AB9C481992D1663159DA47D34345D40C6BEB6A612F3E42D28F4BB7,None,False,0,False,False,False,1864,0,10,10,0.9946638207043756
repack,F69D8F54797273F9B937534D995B3FC976DECF716BF93D27411828A41387BBFA,True,BED93DBB0920D27C52183F781B1289B5706243A83FCF14648E9ACF674B9551AF,gappusin,True,21,False,False,False,6108,1,1,10,0.9996726677577742
repack,E526FFC7BE344F62B285D00D089884551BB7B3D0F9221387D66CE527A3CDE5FE,True,732EF03C67B24FB8C60D6A1EAFB229453C02C6DB8A35BEF29A7C2CCEF0817114,gappusin,True,20,False,False,False,3813,2,0,11,0.9994757536041939
repack,5B9A5BB072128CAE66B3253B3CA63ACC31102104815C6F1560A5FD3567131E04,True,9E5219A92135FB62CBE46243FF8F1A13F4927A9C36C7992575A175352901CBFE,None,False,0,False,False,False,260,9,82,82,0.7407407407407407
repack,5BF90FE79F079226EC687BA7C5719C37C1FF3FAC8334722207C12F361F9F71F4,True,E81839066290F8270E572DBABAD9BD09C2F929A7E12338D1113057B00BE20A19,gappusin,True,26,False,False,False,460,2,1,10,0.9935205183585313
repack,5BFC3818295DEE3AE2E03EE097605AE32A483984F356C38786418C7AC51F33EC,True,0B070244324BF423366A22E3172B39138A70D1C4C3D9FC9ADAF5C1D65502D337,None,False,1,False,False,False,13244,0,0,0,1.0
repack,5C1913E9C79AC08B1370DBAD75ECFF310BFEF4B818713658F9EB9D8C386ADFC0,True,4208CBC11B4E0EAD6EBBF9A707BDCE0E5A7061E3D08A0F3AC7E9E642B28F0222,None,False,0,True,False,False,5187,149,246,66,0.9601999259533506
repack,5C35929A1603860BF823EE029C441D8D52C65139BD49294EE4CC49BD0337F32F,True,D0CFBDB4AEC4DE32B7708376DAD9116C07FE63A0D60F14DE4D7672609F2931A0,None,False,0,False,False,False,685,0,6,6,0.9913169319826338
repack,69E5F4B9F5AFF7EDE290AC7DEBB9E02E32F91AE3073AF01FA504202988D7873D,True,1DFEDC4A20C1110AA56FC8E150303A2F2E66F4E9789AA8F5BDA184FEA7D338D3,None,False,1,True,False,False,5782,214,4730,115,0.9461626575028637
repack,5C5591790ABBF48A0E4F921CDC0719FE408A197EC17E5DC5F12B3C4C65397F9D,True,00529527F4FF9DAC50F2F8836910FC07D207F481D0F04CF902225D0FE0602BD4,gappusin,True,19,False,False,False,2241,10,1,10,0.9951154529307282
repack,F8DDD4F4D0F2F8FB3F2EE6439150A1417EAE78325859EF228750F48B536FBBA6,True,85F37C4FB2B91105FAE026CCA8A32759B0EA628CEDC5C5895F83F2B65F0E4CA8,None,True,2,True,False,False,742,71,55,16,0.8950542822677925
repack,D178AA7FC82311AF6536ECD7872FAEC9C1111E233EF25798F1E157F375862FCC,True,B34176F9DE77997BD61468DAC054DCDE3E4A1C6978549BD37743E9220AC17B7F,None,False,0,False,False,False,371,3,0,2,0.9919786096256684
repack,5C852270CD86BDCDB1F59352C74B7370694A3890DD5D153BBD35779571A307F2,True,78640985DBDC2F28E91A42D59FD71858F8F2D31B7C01E63DCCB917737CCFB1A4,None,False,0,False,False,False,2213,216,69,150,0.8859087269815853
repack,E81C58AE1A68DA0A825107B6599A8B0AA5ACA008D6EA84EA87D306D2AE899E5D,True,082C2A17A5F36240FEE981EA4D1A497FACE7C2A288B3BD6A3E490EB46FF7C410,dowgin,True,23,False,False,False,0,0,0,671,0.0
repack,5C8A079600C9722C9C6B3ACF982F1F3CE4B17F03A19236A85B46FFBDB1892613,True,5D54B2D227E62B1CEE7E54862C69EFC8F25CAAA6D3A0F378CE11F8217CAD3D1F,None,False,0,True,False,False,41,16,2444,23,0.5125
repack,4C77D3E727E10200258B940FC29C0D1CDA909C3DB95958F1726C44AE5839BCF6,True,2810126900189D4DB812FB6004C3756980B36BFAF4F3A663CBF63E2096086EAF,None,False,0,False,False,False,19466,6,19,18,0.9987685992816829
repack,5CA9FC60670CDA18B3E3ED65E27A40336286F23D380A2B7BEAE0EF841CA6EFBE,True,47744535EB08E15423767C4B29AAC1336131B649346473F469497B2383EF1B62,None,False,0,False,False,False,1218,7,15,15,0.9822580645161291
repack,5CC71A4F808445FEB4C457F0D431BE1F647E4DF34A1CA8BF0650921E8431116F,True,F12A29E9F10DB179E9EEEF4C7F4155B2180EF324E9E15854A74B318CC2FEFCCE,None,False,0,False,False,False,711,1,9,9,0.986130374479889
repack,5CEA7ABDC08C40F2235C63662C464ECDA6CB8817FF1335B6B519E18E0337903A,True,9EA8DFA4B69E59F28C56F4385D07F1C99431D347B7D88B2B93D1134AE9929B78,None,False,0,True,False,False,2823,342,376,113,0.8611958511287371
repack,DC78270519992DDD502F9A2658BB457898693869B3C9BF496B9C91D18E6C4FE3,True,463B53DC1F04CE95CE42AFC777E2A0994F8CED5BB52CFBAA68B2775AF0ACD0A1,None,False,0,False,False,False,16,8,10,12,0.47058823529411764
repack,ECD06EC97D25911D9D38C03175B1AAAE0092509BD2AADA2BC7EE2890705A87A8,True,F9D71DDAFF164299EB59E27EC60D5D4F411D8F589E1428094163969CE1C3FFC3,gappusin,True,18,False,True,False,836,4,1,10,0.9940546967895363
repack,0E34C7528A9D6A7CE2FAD6980A77C8BE05C11D14DFA9F8915D5D4135AFBFAB8C,True,3811B0A3919FEA5BA2B212C64E749CEFBDB27DB9E68DE41ABC6697581195291D,None,False,0,True,False,False,1076,74,253,171,0.8145344436033308
repack,5D116FEBE4C1B6FB526A9DDD78B855DD4113CB9B3B07AD6786F45F09F2B428CA,True,0B24776DDA1327DA3E4EC42AF794F949316F85508EFD00C46DC01D289EA03220,None,False,0,True,False,False,1528,102,337,54,0.9073634204275535
repack,5DAC4854820C456DD27A426C0A4B45C27BB48A1309B360229267FD7104AB8220,True,634D3BD4A47663D3AF3650C8757EC110B1FC37E6E488C9BCB6685F44A9D9557D,None,True,2,False,False,False,1016,5,9,9,0.9864077669902913
repack,5DB6555CF80606FD4E3087BA0BB7CAE196C5F0EF6BAF216BEB2AF57674C11FAF,True,65D37CFED8C9471BCF68960CBA7E32AFDAC328AB086A667EE88CAB2CD024B395,gappusin,True,22,False,True,False,270,1,1,6,0.9926470588235294
repack,3BD645D7728E8D37881F7B540F7A75E9CBEA1BCE24837727BAC2F7AC7A326D05,True,4010CA0E704485B5F3ABE4A031429CCBC8A2ACFD3CE93504047789C508D0E0CE,gappusin,True,9,False,False,False,3721,1,4,6,0.9986580783682233
repack,8B56C06B9FAB916A111192EA3C0CB9103E6EC46D3CB16EC06E8D6055EEB1DC60,True,7EF0D304B5996576E4D3A86C9CF23D8DEDC433BBE1D4EB35F45439028E18A58A,gappusin,True,19,False,False,False,4968,1,1,6,0.9995975855130784
